id,u,v,length,name,geometry
4132,1835,1109,7.570076587460793,,"LINESTRING (105.8409244 20.9983327, 105.8409049 20.9983983)"
4133,1836,1835,25.176623786456307,,"LINESTRING (105.8409213 20.9981063, 105.8409244 20.9983327)"
4134,1836,1108,10.014925905315907,,"LINESTRING (105.8409213 20.9981063, 105.8409176 20.9980163)"
4135,1837,1838,37.79173671472255,,"LINESTRING (105.8313613 21.0059892, 105.8317111 21.005895)"
4136,1837,2148,3.3283668263514383,,"LINESTRING (105.8313613 21.0059892, 105.8313301 21.0059961)"
4137,1837,17,10.402635725322984,,"LINESTRING (105.8313613 21.0059892, 105.8313959 21.006077)"
4138,1838,1843,50.183067614713664,,"LINESTRING (105.8317111 21.005895, 105.8321743 21.0057658)"
4139,1838,1837,37.79173671472255,,"LINESTRING (105.8317111 21.005895, 105.8313613 21.0059892)"
4140,1839,1840,5.906536233181484,,"LINESTRING (105.8322497 21.0057448, 105.8323066 21.0057448)"
4141,1839,1843,8.167842012853058,,"LINESTRING (105.8322497 21.0057448, 105.8321743 21.0057658)"
4142,1840,1844,4.551755345746551,,"LINESTRING (105.8323066 21.0057448, 105.8323492 21.0057545)"
4143,1840,1839,5.906536233181484,,"LINESTRING (105.8323066 21.0057448, 105.8322497 21.0057448)"
4144,1841,1842,13.272049891456485,,"LINESTRING (105.832416 21.0057698, 105.8325383 21.0058046)"
4145,1841,1844,7.13986305422413,,"LINESTRING (105.832416 21.0057698, 105.8323492 21.0057545)"
4146,1842,1841,13.272049891456485,,"LINESTRING (105.8325383 21.0058046, 105.832416 21.0057698)"
4147,1842,1851,28.34041317891145,,"LINESTRING (105.8325383 21.0058046, 105.8328076 21.0058465)"
4148,1843,467,63.57648756760271,,"LINESTRING (105.8321743 21.0057658, 105.8320036 21.0052167)"
4149,1843,16,9.174334991997464,,"LINESTRING (105.8321743 21.0057658, 105.8321987 21.0058451)"
4150,1843,1839,8.167842012853058,,"LINESTRING (105.8321743 21.0057658, 105.8322497 21.0057448)"
4151,1843,1838,50.183067614713664,,"LINESTRING (105.8321743 21.0057658, 105.8317111 21.005895)"
4152,1844,1841,7.13986305422413,,"LINESTRING (105.8323492 21.0057545, 105.832416 21.0057698)"
4153,1844,1840,4.551755345746551,,"LINESTRING (105.8323492 21.0057545, 105.8323066 21.0057448)"
4154,1844,15,13.170228048630443,Ngõ 43 Đông Tác,"LINESTRING (105.8323492 21.0057545, 105.8322644 21.0058426)"
4155,1844,827,3.290490349826094,Ngõ 43 Đông Tác,"LINESTRING (105.8323492 21.0057545, 105.8323704 21.0057325)"
4156,1845,1220,18.15072956673309,,"LINESTRING (105.8320465 21.006734, 105.8321751 21.0068446)"
4157,1845,1213,75.20524699274635,,"LINESTRING (105.8320465 21.006734, 105.8314973 21.0062929)"
4158,1845,1703,15.624208156757527,,"LINESTRING (105.8320465 21.006734, 105.8321464 21.0066289)"
4159,1845,1704,2.4250815120523077,,"LINESTRING (105.8320465 21.006734, 105.8320311 21.0067504)"
4160,1846,1847,60.18773901601824,,"LINESTRING (105.8321769 21.0065849, 105.8323625 21.0060721)"
4161,1846,1703,5.827628626654986,,"LINESTRING (105.8321769 21.0065849, 105.8321464 21.0066289)"
4162,1847,1848,7.033857369283622,,"LINESTRING (105.8323625 21.0060721, 105.8323754 21.00601)"
4163,1847,1846,60.18773901601824,,"LINESTRING (105.8323625 21.0060721, 105.8321769 21.0065849)"
4164,1848,1850,9.896013475556092,,"LINESTRING (105.8323754 21.00601, 105.8323619 21.0059219)"
4165,1848,1847,7.033857369283622,,"LINESTRING (105.8323754 21.00601, 105.8323625 21.0060721)"
4166,1849,15,9.083415916206937,Phố Đông Tác,"LINESTRING (105.8323519 21.0058434, 105.8322644 21.0058426)"
4167,1849,31,19.389778876164566,Phố Đông Tác,"LINESTRING (105.8323519 21.0058434, 105.8325348 21.0058788)"
4168,1849,1850,8.790321523966416,,"LINESTRING (105.8323519 21.0058434, 105.8323619 21.0059219)"
4169,1850,1219,7.230675793432882,,"LINESTRING (105.8323619 21.0059219, 105.8322928 21.0059137)"
4170,1850,1222,17.517037212493324,,"LINESTRING (105.8323619 21.0059219, 105.8325246 21.0059637)"
4171,1850,1849,8.790321523966416,,"LINESTRING (105.8323619 21.0059219, 105.8323519 21.0058434)"
4172,1850,1848,9.896013475556092,,"LINESTRING (105.8323619 21.0059219, 105.8323754 21.00601)"
4173,1851,339,13.64847337079804,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8328076 21.0058465, 105.8328041 21.0057238)"
4174,1851,237,7.937103672225155,Ngõ 41 Phố Đông Tác,"LINESTRING (105.8328076 21.0058465, 105.8327861 21.005915)"
4175,1851,1842,28.34041317891145,,"LINESTRING (105.8328076 21.0058465, 105.8325383 21.0058046)"
4176,1851,1852,7.239231492271634,,"LINESTRING (105.8328076 21.0058465, 105.8328772 21.0058506)"
4177,1852,1853,7.587816080708798,,"LINESTRING (105.8328772 21.0058506, 105.8329501 21.0058456)"
4178,1852,1851,7.239231492271634,,"LINESTRING (105.8328772 21.0058506, 105.8328076 21.0058465)"
4179,1853,1857,14.911693274556152,,"LINESTRING (105.8329501 21.0058456, 105.8330928 21.0058302)"
4180,1853,1852,7.587816080708798,,"LINESTRING (105.8329501 21.0058456, 105.8328772 21.0058506)"
4181,1854,1855,66.16944233510952,,"LINESTRING (105.8342666 21.0058897, 105.8348845 21.0060359)"
4182,1855,1856,20.24350439280519,,"LINESTRING (105.8348845 21.0060359, 105.8350741 21.0060785)"
4183,1855,1854,66.16944233510952,,"LINESTRING (105.8348845 21.0060359, 105.8342666 21.0058897)"
4184,1856,836,7.792037275908196,,"LINESTRING (105.8350741 21.0060785, 105.835061 21.0061475)"
4185,1856,1876,3.2500389017319065,,"LINESTRING (105.8350741 21.0060785, 105.8351054 21.0060778)"
4186,1856,1855,20.24350439280519,,"LINESTRING (105.8350741 21.0060785, 105.8348845 21.0060359)"
4187,1857,213,9.412062229010935,Ngõ 39 Phố Đông Tác,"LINESTRING (105.8330928 21.0058302, 105.8331048 21.0059141)"
4188,1857,750,33.14436169063805,Ngõ 39 Phố Đông Tác,"LINESTRING (105.8330928 21.0058302, 105.8330552 21.0055342)"
4189,1857,1853,14.911693274556152,,"LINESTRING (105.8330928 21.0058302, 105.8329501 21.0058456)"
4190,1858,1228,6.130954091084015,,"LINESTRING (105.8352431 21.0062266, 105.8351875 21.006208)"
4191,1858,1874,6.521199458798376,,"LINESTRING (105.8352431 21.0062266, 105.8352987 21.0062539)"
4192,1859,1874,1.6106472924886652,,"LINESTRING (105.8353124 21.0062607, 105.8352987 21.0062539)"
4193,1859,1860,10.115508045844678,,"LINESTRING (105.8353124 21.0062607, 105.835388 21.0063181)"
4194,1860,1859,10.115508045844678,,"LINESTRING (105.835388 21.0063181, 105.8353124 21.0062607)"
4195,1860,1861,10.266673450349566,,"LINESTRING (105.835388 21.0063181, 105.8354607 21.0063807)"
4196,1861,1860,10.266673450349566,,"LINESTRING (105.8354607 21.0063807, 105.835388 21.0063181)"
4197,1861,1862,4.2511790167170185,,"LINESTRING (105.8354607 21.0063807, 105.8354887 21.0064086)"
4198,1862,1861,4.2511790167170185,,"LINESTRING (105.8354887 21.0064086, 105.8354607 21.0063807)"
4199,1862,1863,3.627099357994727,,"LINESTRING (105.8354887 21.0064086, 105.8354899 21.0064412)"
4200,1863,1862,3.627099357994727,,"LINESTRING (105.8354899 21.0064412, 105.8354887 21.0064086)"
4201,1863,1227,3.7701646464376144,,"LINESTRING (105.8354899 21.0064412, 105.8354803 21.0064739)"
4202,1864,2326,34.72360888158959,,"LINESTRING (105.8351685 21.0069777, 105.8349487 21.0072131)"
4203,1864,1865,67.30738177128097,,"LINESTRING (105.8351685 21.0069777, 105.8355943 21.0065212)"
4204,1865,1864,67.30738177128097,,"LINESTRING (105.8355943 21.0065212, 105.8351685 21.0069777)"
4205,1865,1872,9.814598775454227,,"LINESTRING (105.8355943 21.0065212, 105.8356556 21.006454)"
4206,1866,1872,1.741020207667377,,"LINESTRING (105.8356665 21.0064421, 105.8356556 21.006454)"
4207,1866,1867,2.498855281398961,,"LINESTRING (105.8356665 21.0064421, 105.8356719 21.0064202)"
4208,1867,1866,2.498855281398961,,"LINESTRING (105.8356719 21.0064202, 105.8356665 21.0064421)"
4209,1867,1868,3.617840585288924,,"LINESTRING (105.8356719 21.0064202, 105.8356656 21.0063882)"
4210,1868,1867,3.617840585288924,,"LINESTRING (105.8356656 21.0063882, 105.8356719 21.0064202)"
4211,1868,1869,4.869398632211741,,"LINESTRING (105.8356656 21.0063882, 105.8356421 21.0063503)"
4212,1869,1868,4.869398632211741,,"LINESTRING (105.8356421 21.0063503, 105.8356656 21.0063882)"
4213,1869,1871,9.34292999968626,,"LINESTRING (105.8356421 21.0063503, 105.835572 21.0062976)"
4214,1870,1890,3.9882264681801822,,"LINESTRING (105.8353615 21.006138, 105.8353347 21.0061123)"
4215,1870,1873,3.294179096791375,,"LINESTRING (105.8353615 21.006138, 105.8353862 21.0061566)"
4216,1871,1869,9.34292999968626,,"LINESTRING (105.835572 21.0062976, 105.8356421 21.0063503)"
4217,1871,1873,24.855670202278223,,"LINESTRING (105.835572 21.0062976, 105.8353862 21.0061566)"
4218,1871,157,7.164931567630779,,"LINESTRING (105.835572 21.0062976, 105.8355282 21.0063474)"
4219,1871,1039,1.8503502024540048,,"LINESTRING (105.835572 21.0062976, 105.8355818 21.0062837)"
4220,1872,1597,5.438026078795115,Ngõ 9 Lương Định Của,"LINESTRING (105.8356556 21.006454, 105.8356954 21.0064858)"
4221,1872,27,5.053911245072263,Ngõ 9 Lương Định Của,"LINESTRING (105.8356556 21.006454, 105.8356204 21.0064226)"
4222,1872,1865,9.814598775454227,,"LINESTRING (105.8356556 21.006454, 105.8355943 21.0065212)"
4223,1872,1866,1.741020207667377,,"LINESTRING (105.8356556 21.006454, 105.8356665 21.0064421)"
4224,1873,834,6.489897277728822,,"LINESTRING (105.8353862 21.0061566, 105.835346 21.0062013)"
4225,1873,1871,24.855670202278223,,"LINESTRING (105.8353862 21.0061566, 105.835572 21.0062976)"
4226,1873,1870,3.294179096791375,,"LINESTRING (105.8353862 21.0061566, 105.8353615 21.006138)"
4227,1874,1858,6.521199458798376,,"LINESTRING (105.8352987 21.0062539, 105.8352431 21.0062266)"
4228,1874,1859,1.6106472924886652,,"LINESTRING (105.8352987 21.0062539, 105.8353124 21.0062607)"
4229,1874,834,7.6365667673488975,,"LINESTRING (105.8352987 21.0062539, 105.835346 21.0062013)"
4230,1875,1229,14.243331876593532,,"LINESTRING (105.8350519 21.0061912, 105.8349175 21.0061654)"
4231,1875,1228,14.199409425011604,,"LINESTRING (105.8350519 21.0061912, 105.8351875 21.006208)"
4232,1875,836,4.950191005123333,,"LINESTRING (105.8350519 21.0061912, 105.835061 21.0061475)"
4233,1876,1877,4.416214625548443,,"LINESTRING (105.8351054 21.0060778, 105.8351464 21.0060672)"
4234,1876,1856,3.2500389017319065,,"LINESTRING (105.8351054 21.0060778, 105.8350741 21.0060785)"
4235,1877,1878,5.313140823902943,,"LINESTRING (105.8351464 21.0060672, 105.8351858 21.0060367)"
4236,1877,1876,4.416214625548443,,"LINESTRING (105.8351464 21.0060672, 105.8351054 21.0060778)"
4237,1878,1879,4.473946100072894,,"LINESTRING (105.8351858 21.0060367, 105.8352144 21.0060066)"
4238,1878,1877,5.313140823902943,,"LINESTRING (105.8351858 21.0060367, 105.8351464 21.0060672)"
4239,1879,1905,2.970455902104171,,"LINESTRING (105.8352144 21.0060066, 105.8352253 21.0059819)"
4240,1879,1878,4.473946100072894,,"LINESTRING (105.8352144 21.0060066, 105.8351858 21.0060367)"
4241,1879,835,6.4053902443051,,"LINESTRING (105.8352144 21.0060066, 105.8352738 21.0060222)"
4242,1880,1881,51.35024070387965,,"LINESTRING (105.8352324 21.0059578, 105.8353611 21.0055119)"
4243,1880,1905,2.7793042684220337,,"LINESTRING (105.8352324 21.0059578, 105.8352253 21.0059819)"
4244,1881,3158,2.417072613680304,,"LINESTRING (105.8353611 21.0055119, 105.8353675 21.005491)"
4245,1881,1880,51.35024070387965,,"LINESTRING (105.8353611 21.0055119, 105.8352324 21.0059578)"
4246,1882,1887,29.233019363194167,,"LINESTRING (105.8356092 21.0047008, 105.8356846 21.0044475)"
4247,1882,1886,11.04326751771142,,"LINESTRING (105.8356092 21.0047008, 105.83558 21.0047963)"
4248,1883,1889,19.05402429703071,,"LINESTRING (105.8358474 21.0039005, 105.835902 21.0037369)"
4249,1883,1888,19.12255608722843,,"LINESTRING (105.8358474 21.0039005, 105.8357981 21.0040662)"
4250,1884,1915,2.039860047846804,,"LINESTRING (105.8359801 21.0035026, 105.8359769 21.0034845)"
4251,1884,1889,27.285307835130165,,"LINESTRING (105.8359801 21.0035026, 105.835902 21.0037369)"
4252,1885,151,88.48537223467547,Ngõ 28 Lương Đình Của,"LINESTRING (105.8354556 21.0052036, 105.8346337 21.0049926)"
4253,1885,234,6.941747618024761,Ngõ 28 Lương Đình Của,"LINESTRING (105.8354556 21.0052036, 105.8355193 21.0052226)"
4254,1885,1886,47.094798033174285,,"LINESTRING (105.8354556 21.0052036, 105.83558 21.0047963)"
4255,1885,1906,14.588700641542466,,"LINESTRING (105.8354556 21.0052036, 105.8354168 21.0053297)"
4256,1886,139,88.45800323930439,,"LINESTRING (105.83558 21.0047963, 105.8347557 21.0045946)"
4257,1886,140,6.311178946556903,,"LINESTRING (105.83558 21.0047963, 105.835639 21.00481)"
4258,1886,1882,11.04326751771142,,"LINESTRING (105.83558 21.0047963, 105.8356092 21.0047008)"
4259,1886,1885,47.094798033174285,,"LINESTRING (105.83558 21.0047963, 105.8354556 21.0052036)"
4260,1887,227,88.22532795388942,,"LINESTRING (105.8356846 21.0044475, 105.8348637 21.004242)"
4261,1887,230,5.74718245654098,,"LINESTRING (105.8356846 21.0044475, 105.8357381 21.0044608)"
4262,1887,1888,44.0052859030676,,"LINESTRING (105.8356846 21.0044475, 105.8357981 21.0040662)"
4263,1887,1882,29.233019363194167,,"LINESTRING (105.8356846 21.0044475, 105.8356092 21.0047008)"
4264,1888,146,87.87655256803171,,"LINESTRING (105.8357981 21.0040662, 105.8349817 21.0038572)"
4265,1888,148,5.179982852447041,,"LINESTRING (105.8357981 21.0040662, 105.8358462 21.0040786)"
4266,1888,1883,19.12255608722843,,"LINESTRING (105.8357981 21.0040662, 105.8358474 21.0039005)"
4267,1888,1887,44.0052859030676,,"LINESTRING (105.8357981 21.0040662, 105.8356846 21.0044475)"
4268,1889,223,88.16642243782655,,"LINESTRING (105.835902 21.0037369, 105.8350838 21.0035242)"
4269,1889,3148,0.4858150907056179,,"LINESTRING (105.835902 21.0037369, 105.8359065 21.0037381)"
4270,1889,1884,27.285307835130165,,"LINESTRING (105.835902 21.0037369, 105.8359801 21.0035026)"
4271,1889,1883,19.05402429703071,,"LINESTRING (105.835902 21.0037369, 105.8358474 21.0039005)"
4272,1890,1891,4.198158487164935,,"LINESTRING (105.8353347 21.0061123, 105.8353272 21.0060752)"
4273,1890,1870,3.9882264681801822,,"LINESTRING (105.8353347 21.0061123, 105.8353615 21.006138)"
4274,1891,1892,3.4489383203665818,,"LINESTRING (105.8353272 21.0060752, 105.8353283 21.0060442)"
4275,1891,1890,4.198158487164935,,"LINESTRING (105.8353272 21.0060752, 105.8353347 21.0061123)"
4276,1892,1904,0.8325391271571432,,"LINESTRING (105.8353283 21.0060442, 105.8353305 21.006037)"
4277,1892,1891,3.4489383203665818,,"LINESTRING (105.8353283 21.0060442, 105.8353272 21.0060752)"
4278,1893,1907,35.16093637950924,,"LINESTRING (105.8354526 21.0056635, 105.8355392 21.0053578)"
4279,1893,1899,14.043761995601193,,"LINESTRING (105.8354526 21.0056635, 105.8354201 21.0057861)"
4280,1894,1901,25.233712474705897,,"LINESTRING (105.8355847 21.0052089, 105.8356488 21.00499)"
4281,1894,1900,13.680589556004,,"LINESTRING (105.8355847 21.0052089, 105.8355485 21.0053272)"
4282,1895,1903,23.877106344754456,,"LINESTRING (105.8357832 21.0045077, 105.8358395 21.0042995)"
4283,1895,1902,17.8624270173744,,"LINESTRING (105.8357832 21.0045077, 105.8357392 21.004663)"
4284,1896,1897,59.45544975755449,,"LINESTRING (105.8359141 21.004024, 105.8360685 21.0035091)"
4285,1896,1903,31.59788248235684,,"LINESTRING (105.8359141 21.004024, 105.8358395 21.0042995)"
4286,1897,1896,59.45544975755449,,"LINESTRING (105.8360685 21.0035091, 105.8359141 21.004024)"
4287,1897,1916,4.904202241163291,,"LINESTRING (105.8360685 21.0035091, 105.8360231 21.0034969)"
4288,1897,1917,2.5639180205413266,,"LINESTRING (105.8360685 21.0035091, 105.8360842 21.0034913)"
4289,1898,836,9.01944403251361,Phố Đông Tác,"LINESTRING (105.8351476 21.0061409, 105.835061 21.0061475)"
4290,1898,26,10.08309589764641,Phố Đông Tác,"LINESTRING (105.8351476 21.0061409, 105.8352445 21.0061472)"
4291,1899,235,6.651479707971206,,"LINESTRING (105.8354201 21.0057861, 105.8353592 21.0057675)"
4292,1899,3356,15.946651378702253,,"LINESTRING (105.8354201 21.0057861, 105.8355682 21.0058242)"
4293,1899,1893,14.043761995601193,,"LINESTRING (105.8354201 21.0057861, 105.8354526 21.0056635)"
4294,1899,1904,29.40839394132992,,"LINESTRING (105.8354201 21.0057861, 105.8353305 21.006037)"
4295,1900,466,5.970751000594769,,"LINESTRING (105.8355485 21.0053272, 105.835493 21.0053131)"
4296,1900,850,2.9588749615554786,,"LINESTRING (105.8355485 21.0053272, 105.835576 21.0053342)"
4297,1900,1894,13.680589556004,,"LINESTRING (105.8355485 21.0053272, 105.8355847 21.0052089)"
4298,1900,1907,3.5368723127801114,,"LINESTRING (105.8355485 21.0053272, 105.8355392 21.0053578)"
4299,1901,1188,5.770047519695961,Ngõ 27 Lương Định Của,"LINESTRING (105.8356488 21.00499, 105.8355961 21.0049735)"
4300,1901,1334,77.79207957323057,Ngõ 27 Lương Định Của,"LINESTRING (105.8356488 21.00499, 105.8363776 21.0051529)"
4301,1901,1902,37.55220609897852,,"LINESTRING (105.8356488 21.00499, 105.8357392 21.004663)"
4302,1901,1894,25.233712474705897,,"LINESTRING (105.8356488 21.00499, 105.8355847 21.0052089)"
4303,1902,849,2.823179729068835,,"LINESTRING (105.8357392 21.004663, 105.8357656 21.0046691)"
4304,1902,231,5.815604484559779,,"LINESTRING (105.8357392 21.004663, 105.8356848 21.0046505)"
4305,1902,1895,17.8624270173744,,"LINESTRING (105.8357392 21.004663, 105.8357832 21.0045077)"
4306,1902,1901,37.55220609897852,,"LINESTRING (105.8357392 21.004663, 105.8356488 21.00499)"
4307,1903,3354,5.977447914434721,Ngõ 31 Lương Định Của,"LINESTRING (105.8358395 21.0042995, 105.8358954 21.0043124)"
4308,1903,228,5.633630720225476,Ngõ 31 Lương Định Của,"LINESTRING (105.8358395 21.0042995, 105.8357868 21.0042874)"
4309,1903,1896,31.59788248235684,,"LINESTRING (105.8358395 21.0042995, 105.8359141 21.004024)"
4310,1903,1895,23.877106344754456,,"LINESTRING (105.8358395 21.0042995, 105.8357832 21.0045077)"
4311,1904,1899,29.40839394132992,,"LINESTRING (105.8353305 21.006037, 105.8354201 21.0057861)"
4312,1904,1892,0.8325391271571432,,"LINESTRING (105.8353305 21.006037, 105.8353283 21.0060442)"
4313,1904,835,6.1115057911336965,,"LINESTRING (105.8353305 21.006037, 105.8352738 21.0060222)"
4314,1905,1880,2.7793042684220337,,"LINESTRING (105.8352253 21.0059819, 105.8352324 21.0059578)"
4315,1905,1879,2.970455902104171,,"LINESTRING (105.8352253 21.0059819, 105.8352144 21.0060066)"
4316,1906,1885,14.588700641542466,,"LINESTRING (105.8354168 21.0053297, 105.8354556 21.0052036)"
4317,1906,3158,18.651590506840257,,"LINESTRING (105.8354168 21.0053297, 105.8353675 21.005491)"
4318,1906,851,6.980711339313302,,"LINESTRING (105.8354168 21.0053297, 105.8354821 21.0053447)"
4319,1907,1900,3.5368723127801114,,"LINESTRING (105.8355392 21.0053578, 105.8355485 21.0053272)"
4320,1907,1893,35.16093637950924,,"LINESTRING (105.8355392 21.0053578, 105.8354526 21.0056635)"
4321,1907,851,6.103677962704691,,"LINESTRING (105.8355392 21.0053578, 105.8354821 21.0053447)"
4322,1908,1909,3.810186234938976,,"LINESTRING (105.835976 21.0034788, 105.8359534 21.0034518)"
4323,1908,1915,0.6406606890934963,,"LINESTRING (105.835976 21.0034788, 105.8359769 21.0034845)"
4324,1909,1908,3.810186234938976,,"LINESTRING (105.8359534 21.0034518, 105.835976 21.0034788)"
4325,1909,1910,4.530099559914576,,"LINESTRING (105.8359534 21.0034518, 105.8359119 21.0034392)"
4326,1910,1911,47.512070856985645,,"LINESTRING (105.8359119 21.0034392, 105.8354725 21.0033196)"
4327,1910,1909,4.530099559914576,,"LINESTRING (105.8359119 21.0034392, 105.8359534 21.0034518)"
4328,1911,1914,32.54655593595216,,"LINESTRING (105.8354725 21.0033196, 105.835172 21.0032361)"
4329,1911,1910,47.512070856985645,,"LINESTRING (105.8354725 21.0033196, 105.8359119 21.0034392)"
4330,1912,1913,76.63511182581463,,"LINESTRING (105.8351117 21.0032194, 105.8344007 21.0030339)"
4331,1912,1914,6.529214602247984,,"LINESTRING (105.8351117 21.0032194, 105.835172 21.0032361)"
4332,1913,20,4.383461561267988,,"LINESTRING (105.8344007 21.0030339, 105.8344107 21.0029956)"
4333,1913,1185,7.735636006891932,,"LINESTRING (105.8344007 21.0030339, 105.8343831 21.0031015)"
4334,1913,1912,76.63511182581463,,"LINESTRING (105.8344007 21.0030339, 105.8351117 21.0032194)"
4335,1913,2854,11.085798666415624,Ngõ 281 Phố Phương Mai,"LINESTRING (105.8344007 21.0030339, 105.8343036 21.0029924)"
